episode,timesteps,reward,num_actions,actions_plus_1
3412,54872,19.97117,3,"[76, 31, 10]"
3413,54884,26.146229,3,"[76, 59, 8]"
3414,54896,19.953194,3,"[76, 30, 11]"
3415,54916,44.053625,5,"[76, 10, 16, 78, 15]"
3416,54944,43.756996,7,"[76, 10, 8, 8, 78, 6, 22]"
3417,54964,28.780049,5,"[77, 10, 8, 72, 2]"
3418,54976,26.203905,3,"[76, 66, 1]"
3419,54992,19.418358,4,"[78, 9, 23, 7]"
3420,55004,19.023826,3,"[78, 17, 22]"
3421,55032,42.845754,7,"[77, 10, 15, 77, 1, 11, 17]"
3422,55048,19.6454,4,"[76, 9, 7, 25]"
3423,55060,25.095701,3,"[77, 52, 1]"
3424,55084,41.515586,6,"[78, 10, 8, 78, 23, 11]"
3425,55100,25.326299,4,"[76, 19, 58, 3]"
3426,55112,26.128013,3,"[76, 63, 4]"
3427,55124,25.63943,3,"[76, 52, 2]"
3428,55140,24.881737,4,"[78, 5, 69, 4]"
3429,55168,43.353773,7,"[77, 5, 11, 8, 78, 10, 19]"
3430,55188,43.241124,5,"[78, 5, 16, 78, 18]"
3431,55216,41.615035,7,"[78, 10, 8, 78, 8, 18, 8]"
3432,55228,26.098525,3,"[76, 65, 2]"
3433,55240,25.225924,3,"[77, 63, 3]"
3434,55252,25.383642,3,"[78, 63, 2]"
3435,55272,42.34382,5,"[78, 10, 8, 8, 78]"
3436,55288,24.881737,4,"[78, 5, 69, 4]"
3437,55304,41.800735,4,"[76, 22, 78, 19]"
3438,55312,24.972859,2,"[78, 52]"
3439,55328,42.031446,4,"[78, 26, 78, 13]"
3440,55340,20.289195,3,"[78, 4, 22]"
3441,55356,25.213387,4,"[77, 10, 68, 1]"
3442,55372,41.185331,4,"[78, 20, 78, 19]"
3443,55384,26.146229,3,"[76, 59, 8]"
3444,55404,43.001011,5,"[77, 22, 78, 8, 23]"
3445,55420,27.880969,4,"[77, 26, 64, 2]"
3446,55444,43.048524,6,"[77, 10, 8, 8, 78, 1]"
3447,55464,41.806178,5,"[78, 26, 77, 11, 16]"
3448,55472,24.972859,2,"[78, 52]"
3449,55488,23.876657,4,"[78, 42, 69, 6]"
3450,55504,28.825207,4,"[78, 26, 64, 1]"
3451,55512,24.972859,2,"[78, 52]"
3452,55524,25.63943,3,"[76, 52, 2]"
3453,55540,30.53088,4,"[76, 20, 72, 1]"
3454,55552,19.771441,3,"[76, 23, 18]"
3455,55564,25.612344,3,"[77, 59, 7]"
3456,55576,19.356373,3,"[78, 28, 11]"
3457,55600,42.352908,6,"[78, 10, 15, 78, 20, 7]"
3458,55620,25.081703,5,"[76, 10, 15, 54, 1]"
3459,55632,20.927892,3,"[76, 18, 10]"
3460,55644,20.296823,3,"[78, 2, 24]"
3461,55656,20.288848,3,"[78, 3, 23]"
3462,55680,43.854183,6,"[76, 10, 15, 78, 9, 20]"
3463,55688,24.972859,2,"[78, 52]"
3464,55700,20.927892,3,"[76, 18, 10]"
3465,55716,2.952171,4,"[13, 74, 14, 16]"
3466,55732,29.792872,4,"[76, 26, 66, 1]"
3467,55756,42.35768,6,"[78, 10, 15, 78, 11, 16]"
3468,55764,25.204795,2,"[78, 65]"
3469,55776,26.128013,3,"[76, 63, 4]"
3470,55788,25.095701,3,"[77, 52, 1]"
3471,55804,25.471116,4,"[76, 10, 67, 3]"
3472,55820,42.376718,4,"[78, 26, 77, 1]"
3473,55832,26.128013,3,"[76, 63, 4]"
3474,55848,29.794419,4,"[78, 15, 78, 24]"
3475,55856,24.972859,2,"[78, 52]"
3476,55868,29.934539,3,"[76, 26, 67]"
3477,55876,24.972859,2,"[78, 52]"
3478,55892,24.956772,4,"[78, 6, 55, 17]"
3479,55912,43.806644,5,"[78, 3, 20, 78, 3]"
3480,55924,25.115584,3,"[78, 62, 3]"
3481,55944,17.347581,5,"[78, 42, 7, 11, 18]"
3482,55964,40.892839,5,"[78, 20, 78, 11, 21]"
3483,55980,16.693921,4,"[76, 42, 37, 14]"
3484,56004,18.543318,6,"[76, 26, 2, 9, 22, 21]"
3485,56020,24.829129,4,"[78, 10, 65, 3]"
3486,56032,25.385971,3,"[78, 59, 6]"
3487,56052,43.796485,5,"[77, 10, 15, 78, 2]"
3488,56080,41.791481,7,"[78, 10, 8, 8, 78, 15, 11]"
3489,56096,41.185331,4,"[78, 20, 78, 19]"
3490,56112,19.702926,4,"[76, 11, 9, 21]"
3491,56124,20.312275,3,"[78, 11, 15]"
3492,56136,20.938051,3,"[76, 9, 19]"
3493,56152,41.185331,4,"[78, 20, 78, 19]"
3494,56168,25.213387,4,"[77, 10, 68, 1]"
3495,56184,19.972842,4,"[76, 1, 28, 12]"
3496,56196,23.082005,3,"[78, 42, 62]"
3497,56212,27.880969,4,"[77, 26, 64, 2]"
3498,56232,30.090835,5,"[76, 10, 15, 67, 1]"
3499,56248,16.51767,4,"[78, 26, 41, 11]"
3500,56272,41.663795,6,"[77, 19, 78, 2, 9, 23]"
3501,56288,42.141794,4,"[78, 19, 78, 20]"
3502,56304,29.461369,4,"[77, 10, 15, 67]"
3503,56316,20.39871,3,"[77, 3, 24]"
3504,56324,20.266805,2,"[78, 26]"
3505,56336,25.63943,3,"[76, 52, 2]"
3506,56348,25.63943,3,"[76, 52, 2]"
3507,56356,24.972859,2,"[78, 52]"
3508,56372,43.608655,4,"[77, 22, 78, 5]"
3509,56392,41.68985,5,"[78, 26, 78, 1, 25]"
3510,56408,25.067139,4,"[76, 22, 55, 3]"
3511,56424,25.732464,4,"[76, 10, 69, 1]"
3512,56448,41.983465,6,"[77, 20, 78, 3, 13, 17]"
3513,56460,20.368666,3,"[77, 2, 25]"
3514,56472,19.358456,3,"[77, 25, 15]"
3515,56484,29.934539,3,"[76, 26, 67]"
3516,56496,11.51742,3,"[73, 63, 7]"
3517,56512,43.608655,4,"[77, 22, 78, 5]"
3518,56536,41.647806,6,"[77, 3, 10, 8, 78, 6]"
3519,56548,25.385971,3,"[78, 59, 6]"
3520,56560,25.330867,3,"[77, 10, 69]"
3521,56572,19.257,3,"[78, 34, 5]"
3522,56584,20.904849,3,"[76, 3, 25]"
3523,56600,25.106441,4,"[78, 10, 67, 1]"
3524,56616,42.227215,4,"[77, 20, 78, 20]"
3525,56636,19.281866,5,"[77, 2, 2, 18, 18]"
3526,56652,41.498985,4,"[78, 20, 78, 6]"
3527,56668,42.752325,4,"[76, 20, 78, 8]"
3528,56680,20.308069,3,"[78, 10, 16]"
3529,56704,43.048524,6,"[77, 10, 8, 8, 78, 1]"
3530,56728,17.800757,6,"[77, 19, 23, 7, 9, 21]"
3531,56740,20.303298,3,"[78, 9, 17]"
3532,56752,20.26542,3,"[78, 1, 25]"
3533,56764,25.225924,3,"[77, 63, 3]"
3534,56776,25.523462,3,"[77, 62, 4]"
3535,56796,43.016966,5,"[77, 22, 78, 6, 25]"
3536,56820,30.353297,6,"[76, 11, 4, 8, 69, 1]"
3537,56832,26.128013,3,"[76, 63, 4]"
3538,56844,20.921779,3,"[76, 20, 8]"
3539,56856,20.303291,3,"[78, 6, 20]"
3540,56872,42.725129,4,"[77, 26, 78, 14]"
3541,56892,44.325345,5,"[76, 11, 15, 78, 2]"
3542,56908,42.461739,4,"[78, 19, 78, 7]"
3543,56916,24.972859,2,"[78, 52]"
3544,56932,43.304388,4,"[77, 22, 78, 18]"
3545,56952,43.690924,5,"[76, 26, 78, 10, 18]"
3546,56960,25.915599,2,"[76, 67]"
3547,56980,42.680093,5,"[78, 11, 14, 78, 14]"
3548,56996,29.98829,4,"[76, 10, 16, 67]"
3549,57008,20.303298,3,"[78, 9, 17]"
3550,57024,20.005884,4,"[76, 6, 23, 12]"
3551,57036,25.383642,3,"[78, 63, 2]"
3552,57048,24.95501,3,"[78, 60, 18]"
3553,57064,15.837799,4,"[77, 26, 52, 1]"
3554,57088,42.425173,6,"[78, 10, 15, 76, 23, 6]"
3555,57100,25.612344,3,"[77, 59, 7]"
3556,57120,42.68642,5,"[76, 20, 8, 78, 13]"
3557,57128,24.972859,2,"[78, 52]"
3558,57148,43.516266,5,"[77, 5, 20, 78, 15]"
3559,57164,41.185331,4,"[78, 20, 78, 19]"
3560,57176,19.378328,3,"[78, 29, 10]"
3561,57192,25.732464,4,"[76, 10, 69, 1]"
3562,57204,20.289195,3,"[78, 4, 22]"
3563,57216,19.092961,3,"[77, 17, 23]"
3564,57228,26.146229,3,"[76, 59, 8]"
3565,57240,25.095701,3,"[77, 52, 1]"
3566,57260,44.447763,5,"[76, 10, 15, 78, 3]"
3567,57272,42.270241,3,"[78, 26, 78]"
3568,57284,25.959598,3,"[76, 62, 5]"
3569,57304,43.685697,5,"[78, 4, 20, 78, 2]"
3570,57316,20.92845,3,"[76, 11, 17]"
3571,57336,42.417981,5,"[78, 10, 16, 77, 1]"
3572,57352,30.53088,4,"[76, 20, 72, 1]"
3573,57364,20.296823,3,"[78, 2, 24]"
3574,57380,24.864523,4,"[77, 19, 55, 5]"
3575,57392,25.385971,3,"[78, 59, 6]"
3576,57408,30.011469,4,"[77, 19, 72, 1]"
3577,57428,41.480188,5,"[76, 22, 78, 23, 9]"
3578,57444,42.725129,4,"[77, 26, 78, 14]"
3579,57452,20.867297,2,"[76, 28]"
3580,57472,29.506839,5,"[76, 5, 26, 67, 8]"
3581,57484,20.319541,3,"[78, 21, 5]"
3582,57500,27.33223,4,"[77, 26, 62, 4]"
3583,57516,29.273558,4,"[76, 19, 72, 2]"
3584,57536,41.489863,5,"[76, 22, 78, 17, 15]"
3585,57552,30.53088,4,"[76, 20, 72, 1]"
3586,57560,24.972859,2,"[78, 52]"
3587,57576,30.348357,4,"[78, 16, 78, 10]"
3588,57592,42.227215,4,"[77, 20, 78, 20]"
3589,57608,41.800735,4,"[76, 22, 78, 19]"
3590,57628,41.905624,5,"[77, 20, 78, 22, 11]"
3591,57640,29.732171,3,"[78, 22, 69]"
3592,57656,29.99023,4,"[76, 11, 15, 67]"
3593,57668,25.201725,3,"[78, 11, 67]"
3594,57688,42.076916,5,"[78, 11, 15, 78, 13]"
3595,57704,24.161545,4,"[78, 63, 16, 12]"
3596,57712,24.972859,2,"[78, 52]"
3597,57724,26.146229,3,"[76, 59, 8]"
3598,57740,25.202,4,"[76, 20, 54, 6]"
3599,57764,42.883411,6,"[77, 5, 11, 8, 77, 17]"
3600,57776,20.296823,3,"[78, 2, 24]"
3601,57788,25.383642,3,"[78, 63, 2]"
3602,57800,20.389544,3,"[77, 5, 22]"
3603,57812,30.014223,3,"[77, 20, 72]"
3604,57824,29.732171,3,"[78, 22, 69]"
3605,57840,29.032364,4,"[76, 22, 69, 2]"
3606,57852,20.92392,3,"[76, 5, 23]"
3607,57864,25.095701,3,"[77, 52, 1]"
3608,57876,19.238743,3,"[78, 23, 16]"
3609,57892,42.574858,4,"[78, 26, 76, 15]"
3610,57904,25.63943,3,"[76, 52, 2]"
3611,57920,30.53088,4,"[76, 20, 72, 1]"
3612,57932,20.929334,3,"[76, 24, 4]"
3613,57944,19.094394,3,"[77, 15, 25]"
3614,57968,18.537376,6,"[76, 4, 30, 17, 8, 21]"
3615,57988,42.266372,5,"[77, 11, 8, 78, 8]"
3616,58008,42.77222,5,"[77, 11, 15, 78, 14]"
3617,58024,20.420092,4,"[77, 1, 23, 3]"
3618,58040,20.930089,4,"[76, 2, 4, 22]"
3619,58056,19.358776,4,"[78, 2, 24, 13]"
3620,58072,24.724339,4,"[77, 22, 56, 1]"
3621,58088,43.304388,4,"[77, 22, 78, 18]"
3622,58112,43.056178,6,"[78, 5, 11, 8, 77, 16]"
3623,58136,41.97441,6,"[77, 20, 78, 2, 8, 23]"
3624,58152,24.46448,4,"[77, 22, 54, 3]"
3625,58164,19.024485,3,"[78, 15, 24]"
3626,58184,19.816859,5,"[76, 1, 3, 19, 18]"
3627,58196,20.381165,3,"[77, 26, 1]"
3628,58208,26.146229,3,"[76, 59, 8]"
3629,58220,25.095701,3,"[77, 52, 1]"
3630,58244,42.937054,6,"[78, 6, 15, 78, 9, 22]"
3631,58260,19.69947,4,"[76, 15, 25, 1]"
3632,58276,20.393155,4,"[77, 1, 4, 22]"
3633,58288,26.146229,3,"[76, 59, 8]"
3634,58304,28.825207,4,"[78, 26, 64, 1]"
3635,58324,28.870678,5,"[78, 11, 15, 64, 1]"
3636,58340,25.067139,4,"[76, 22, 55, 3]"
3637,58356,43.634399,4,"[76, 26, 78, 28]"
3638,58364,24.972859,2,"[78, 52]"
3639,58376,20.31651,3,"[78, 17, 9]"
3640,58388,25.49477,3,"[77, 64, 2]"
3641,58404,19.145187,4,"[78, 11, 9, 19]"
3642,58416,20.313682,3,"[78, 20, 6]"
3643,58428,25.330867,3,"[77, 10, 69]"
3644,58448,41.810242,5,"[78, 26, 77, 15, 12]"
3645,58464,43.074251,4,"[78, 22, 78, 17]"
3646,58476,25.63943,3,"[76, 52, 2]"
3647,58488,25.095701,3,"[77, 52, 1]"
3648,58500,25.63943,3,"[76, 52, 2]"
3649,58524,43.838496,6,"[76, 10, 15, 78, 23, 6]"
3650,58548,19.984232,6,"[76, 9, 3, 1, 14, 14]"
3651,58568,24.185612,5,"[77, 8, 16, 58, 10]"
3652,58584,24.773501,4,"[77, 20, 54, 5]"
3653,58604,28.500826,5,"[78, 5, 11, 72, 3]"
3654,58616,25.612344,3,"[77, 59, 7]"
3655,58636,43.675104,5,"[76, 26, 78, 20, 8]"
3656,58656,28.780049,5,"[77, 10, 8, 72, 2]"
3657,58668,20.309208,3,"[78, 13, 13]"
3658,58700,41.918772,8,"[78, 11, 8, 78, 2, 1, 23, 7]"
3659,58716,19.812402,4,"[76, 4, 34, 3]"
3660,58728,25.330867,3,"[77, 10, 69]"
3661,58740,25.115584,3,"[78, 62, 3]"
3662,58760,19.201885,5,"[78, 2, 2, 18, 17]"
3663,58772,20.39959,3,"[77, 10, 17]"
3664,58784,20.315528,3,"[78, 16, 10]"
3665,58808,44.47896,6,"[76, 6, 11, 8, 78, 3]"
3666,58832,41.913077,6,"[78, 19, 78, 6, 3, 24]"
3667,58844,25.63943,3,"[76, 52, 2]"
3668,58864,43.251509,5,"[78, 10, 11, 78, 18]"
3669,58880,25.732464,4,"[76, 10, 69, 1]"
3670,58896,25.056382,4,"[77, 10, 67, 2]"
3671,58916,27.835932,5,"[78, 11, 14, 64, 2]"
3672,58936,44.447763,5,"[76, 10, 15, 78, 3]"
3673,58948,25.095701,3,"[77, 52, 1]"
3674,58968,42.492486,5,"[78, 11, 8, 78, 7]"
3675,58980,20.406854,3,"[77, 12, 15]"
3676,58992,25.095701,3,"[77, 52, 1]"
3677,59004,20.92722,3,"[76, 15, 13]"
3678,59016,30.014223,3,"[77, 20, 72]"
3679,59032,29.959549,4,"[78, 11, 8, 72]"
3680,59044,25.330867,3,"[77, 10, 69]"
3681,59052,24.972859,2,"[78, 52]"
3682,59064,25.385971,3,"[78, 59, 6]"
3683,59076,25.330867,3,"[77, 10, 69]"
3684,59088,25.612344,3,"[77, 59, 7]"
3685,59100,14.889941,3,"[67, 77, 12]"
3686,59112,20.308069,3,"[78, 10, 16]"
3687,59132,19.503046,5,"[77, 10, 4, 14, 12]"
3688,59148,42.227215,4,"[77, 20, 78, 20]"
3689,59168,43.420867,5,"[77, 11, 14, 77, 3]"
3690,59180,25.095701,3,"[77, 52, 1]"
3691,59204,43.049957,6,"[77, 22, 78, 1, 6, 24]"
3692,59216,20.408572,3,"[77, 23, 4]"
3693,59228,29.928802,3,"[78, 19, 72]"
3694,59248,42.17093,5,"[78, 10, 8, 78, 8]"
3695,59260,20.291527,3,"[78, 25, 1]"
3696,59272,29.934539,3,"[76, 26, 67]"
3697,59288,43.304388,4,"[77, 22, 78, 18]"
3698,59308,44.028644,5,"[76, 10, 14, 78, 4]"
3699,59328,44.447763,5,"[76, 10, 15, 78, 3]"
3700,59344,29.77089,4,"[77, 22, 69, 1]"
3701,59356,25.095701,3,"[77, 52, 1]"
3702,59380,41.915281,6,"[78, 11, 8, 78, 9, 24]"
3703,59400,43.555775,5,"[78, 10, 11, 78, 5]"
3704,59416,25.201883,4,"[77, 11, 67, 1]"
3705,59432,42.422292,4,"[76, 20, 78, 21]"
3706,59456,43.215483,6,"[77, 10, 15, 78, 9, 19]"
3707,59468,25.095701,3,"[77, 52, 1]"
3708,59480,25.095701,3,"[77, 52, 1]"
3709,59492,19.094394,3,"[77, 15, 25]"
3710,59504,25.612344,3,"[77, 59, 7]"
3711,59516,25.095701,3,"[77, 52, 1]"
3712,59528,25.042783,3,"[77, 51, 2]"
3713,59540,20.405591,3,"[77, 17, 10]"
3714,59552,19.416978,3,"[77, 27, 13]"
3715,59568,25.075771,4,"[77, 6, 59, 14]"
3716,59584,30.53088,4,"[76, 20, 72, 1]"
3717,59604,43.756172,5,"[76, 10, 17, 77, 15]"
3718,59624,29.915894,5,"[77, 6, 15, 70, 1]"
3719,59648,44.47896,6,"[76, 6, 11, 8, 78, 3]"
3720,59660,18.932377,3,"[78, 38, 1]"
3721,59672,25.115584,3,"[78, 62, 3]"
3722,59696,43.005239,6,"[77, 11, 11, 78, 27, 4]"
3723,59716,43.526705,5,"[77, 10, 15, 78, 15]"
3724,59736,41.936338,5,"[77, 11, 8, 78, 21]"
3725,59748,20.404333,3,"[77, 20, 7]"
3726,59760,20.929085,3,"[76, 22, 6]"
3727,59776,25.001311,4,"[78, 10, 63, 5]"
3728,59800,42.797083,6,"[77, 10, 8, 8, 78, 14]"
3729,59820,43.340686,5,"[77, 6, 16, 78, 18]"
3730,59832,20.405591,3,"[77, 17, 10]"
3731,59852,43.526705,5,"[77, 10, 15, 78, 15]"
3732,59864,20.404333,3,"[77, 20, 7]"
3733,59876,20.407442,3,"[77, 8, 19]"
3734,59892,42.54716,4,"[77, 20, 78, 7]"
3735,59916,43.842032,6,"[76, 10, 15, 78, 21, 8]"
3736,59928,25.63943,3,"[76, 52, 2]"
3737,59944,24.667635,4,"[77, 20, 55, 4]"
3738,59968,42.962579,6,"[76, 10, 17, 78, 4, 23]"
3739,59992,43.945828,6,"[77, 5, 11, 8, 78, 3]"
3740,60004,25.612344,3,"[77, 59, 7]"
3741,60024,43.023661,5,"[77, 11, 15, 78, 1]"
3742,60040,42.227215,4,"[77, 20, 78, 20]"
3743,60060,42.492486,5,"[78, 11, 8, 78, 7]"
3744,60076,24.812218,4,"[77, 11, 55, 13]"
3745,60088,26.098525,3,"[76, 65, 2]"
3746,60100,20.39871,3,"[77, 3, 24]"
3747,60120,44.447763,5,"[76, 10, 15, 78, 3]"
3748,60144,43.215483,6,"[77, 10, 15, 78, 9, 19]"
3749,60156,25.612344,3,"[77, 59, 7]"
3750,60168,19.944494,3,"[76, 29, 12]"
3751,60180,20.405045,3,"[77, 21, 6]"
3752,60196,43.074251,4,"[78, 22, 78, 17]"
3753,60216,41.840897,5,"[78, 10, 8, 78, 21]"
3754,60232,41.185331,4,"[78, 20, 78, 19]"
3755,60248,42.54716,4,"[77, 20, 78, 7]"
3756,60256,24.972859,2,"[78, 52]"
3757,60280,43.212682,6,"[77, 10, 15, 78, 3, 25]"
3758,60300,42.077314,5,"[76, 20, 78, 2, 32]"
3759,60320,28.780049,5,"[77, 10, 8, 72, 2]"
3760,60340,44.161052,5,"[76, 10, 15, 78, 16]"
3761,60352,20.296823,3,"[78, 2, 24]"
3762,60372,43.131887,5,"[77, 10, 15, 77, 16]"
3763,60384,30.525758,3,"[76, 22, 71]"
3764,60400,42.461739,4,"[78, 19, 78, 7]"
3765,60436,40.975579,9,"[78, 20, 78, 2, 2, 1, 1, 7, 19]"
3766,60452,24.8411,4,"[77, 17, 56, 6]"
3767,60464,25.487108,3,"[78, 64, 1]"
3768,60476,25.272601,3,"[77, 17, 62]"
3769,60492,24.733032,4,"[78, 4, 62, 12]"
3770,60504,25.095701,3,"[77, 52, 1]"
3771,60520,41.800735,4,"[76, 22, 78, 19]"
3772,60536,44.269655,4,"[76, 26, 78, 2]"
3773,60556,43.415252,5,"[77, 17, 8, 77, 3]"
3774,60572,28.573188,4,"[77, 17, 72, 3]"
3775,60584,25.095701,3,"[77, 52, 1]"
3776,60600,43.608655,4,"[77, 22, 78, 5]"
3777,60612,25.63943,3,"[76, 52, 2]"
3778,60624,19.791018,3,"[76, 24, 17]"
3779,60640,29.951546,4,"[77, 5, 17, 70]"
3780,60652,20.409374,3,"[77, 22, 5]"
3781,60668,42.54716,4,"[77, 20, 78, 7]"
3782,60684,22.422436,4,"[77, 72, 31, 2]"
3783,60700,19.390403,4,"[78, 4, 28, 7]"
3784,60712,19.112943,3,"[77, 18, 22]"
3785,60724,25.042783,3,"[77, 51, 2]"
3786,60736,25.042783,3,"[77, 51, 2]"
3787,60756,27.908792,5,"[78, 6, 17, 65, 3]"
3788,60772,20.043509,4,"[76, 11, 23, 7]"
3789,60800,43.081003,7,"[77, 5, 17, 78, 4, 11, 16]"
3790,60820,42.68017,5,"[78, 17, 8, 78, 14]"
3791,60828,24.972859,2,"[78, 52]"
3792,60856,43.771392,7,"[76, 11, 15, 78, 2, 13, 13]"
3793,60868,25.042783,3,"[77, 51, 2]"
3794,60884,25.106441,4,"[78, 10, 67, 1]"
3795,60900,29.951546,4,"[77, 5, 17, 70]"
3796,60912,19.658704,3,"[76, 20, 21]"
3797,60936,43.230896,6,"[77, 17, 8, 78, 4, 24]"
3798,60944,24.972859,2,"[78, 52]"
3799,60960,43.999875,4,"[76, 26, 78, 15]"
3800,60972,25.63943,3,"[76, 52, 2]"
3801,61012,43.11034,10,"[77, 10, 4, 8, 78, 1, 2, 1, 20, 7]"
3802,61036,20.049714,6,"[76, 2, 4, 9, 14, 12]"
3803,61060,43.843161,6,"[76, 6, 19, 78, 15, 14]"
3804,61080,29.949485,5,"[78, 10, 8, 72, 1]"
3805,61092,19.103594,3,"[78, 36, 3]"
3806,61112,43.526705,5,"[77, 10, 15, 78, 15]"
3807,61132,43.751396,5,"[76, 19, 8, 77, 15]"
3808,61140,18.828531,2,"[78, 39]"
3809,61152,25.095701,3,"[77, 52, 1]"
3810,61164,25.385971,3,"[78, 59, 6]"
3811,61176,25.115584,3,"[78, 62, 3]"
3812,61184,24.972859,2,"[78, 52]"
3813,61204,43.526705,5,"[77, 10, 15, 78, 15]"
3814,61212,24.972859,2,"[78, 52]"
3815,61224,25.095701,3,"[77, 52, 1]"
3816,61240,41.498985,4,"[78, 20, 78, 6]"
3817,61252,25.095701,3,"[77, 52, 1]"
3818,61264,25.63943,3,"[76, 52, 2]"
3819,61276,25.612344,3,"[77, 59, 7]"
3820,61288,26.146229,3,"[76, 59, 8]"
3821,61300,25.523462,3,"[77, 62, 4]"
3822,61312,29.918065,3,"[77, 22, 70]"
3823,61324,25.959598,3,"[76, 62, 5]"
3824,61344,41.628615,5,"[77, 6, 15, 78, 6]"
3825,61360,43.999875,4,"[76, 26, 78, 15]"
3826,61372,25.385971,3,"[78, 59, 6]"
3827,61388,29.99023,4,"[76, 11, 15, 67]"
3828,61412,43.212277,6,"[77, 10, 15, 78, 13, 15]"
3829,61424,25.63943,3,"[76, 52, 2]"
3830,61436,19.325002,3,"[77, 24, 16]"
3831,61448,19.658704,3,"[76, 20, 21]"
3832,61464,25.201883,4,"[77, 11, 67, 1]"
3833,61480,19.460284,4,"[78, 12, 18, 9]"
3834,61500,43.140973,5,"[78, 17, 8, 77, 15]"
3835,61520,44.447763,5,"[76, 10, 15, 78, 3]"
3836,61544,43.832795,6,"[76, 17, 8, 78, 24, 5]"
3837,61568,43.42482,6,"[76, 19, 8, 77, 22, 6]"
3838,61580,25.095701,3,"[77, 52, 1]"
3839,61592,25.095701,3,"[77, 52, 1]"
3840,61608,16.998119,4,"[76, 20, 36, 24]"
3841,61620,25.042783,3,"[77, 51, 2]"
3842,61632,20.922677,3,"[76, 6, 22]"
3843,61648,42.405805,4,"[77, 19, 8, 78]"
3844,61672,42.357866,6,"[78, 10, 15, 78, 18, 9]"
3845,61688,29.273558,4,"[76, 19, 72, 2]"
3846,61704,19.897331,4,"[76, 4, 21, 16]"
3847,61720,42.227215,4,"[77, 20, 78, 20]"
3848,61732,20.405591,3,"[77, 17, 10]"
3849,61748,42.54716,4,"[77, 20, 78, 7]"
3850,61760,20.312275,3,"[78, 11, 15]"
3851,61780,42.492486,5,"[78, 11, 8, 78, 7]"
3852,61792,19.112943,3,"[77, 18, 22]"
3853,61804,19.791018,3,"[76, 24, 17]"
3854,61816,19.094394,3,"[77, 15, 25]"
3855,61832,24.988213,4,"[78, 17, 60, 1]"
3856,61848,20.957027,4,"[76, 2, 23, 3]"
3857,61864,29.273558,4,"[76, 19, 72, 2]"
3858,61884,42.739546,5,"[78, 22, 78, 26, 4]"
3859,61900,25.025049,4,"[77, 10, 62, 7]"
3860,61912,25.095701,3,"[77, 52, 1]"
3861,61928,25.395047,4,"[76, 19, 54, 7]"
3862,61952,43.208201,6,"[77, 17, 8, 78, 15, 13]"
3863,61964,25.095701,3,"[77, 52, 1]"
3864,61984,43.290593,5,"[76, 19, 8, 78, 14]"
3865,61992,24.972859,2,"[78, 52]"
3866,62012,29.704023,5,"[78, 4, 17, 69, 1]"
3867,62036,43.843288,6,"[76, 10, 15, 78, 20, 9]"
3868,62048,25.63943,3,"[76, 52, 2]"
3869,62060,25.63943,3,"[76, 52, 2]"
3870,62076,25.380262,4,"[76, 5, 62, 13]"
3871,62092,19.358776,4,"[78, 2, 24, 13]"
3872,62104,19.615263,3,"[76, 18, 23]"
3873,62124,43.361543,5,"[76, 19, 8, 76, 16]"
3874,62140,42.422292,4,"[76, 20, 78, 21]"
3875,62156,24.46448,4,"[77, 22, 54, 3]"
3876,62172,25.202,4,"[76, 20, 54, 6]"
3877,62192,43.003052,5,"[77, 22, 78, 13, 18]"
3878,62212,43.382363,5,"[76, 17, 8, 77, 17]"
3879,62224,25.612344,3,"[77, 59, 7]"
3880,62240,41.800735,4,"[76, 22, 78, 19]"
3881,62268,43.211226,7,"[77, 4, 4, 17, 78, 21, 7]"
3882,62280,19.658704,3,"[76, 20, 21]"
3883,62292,25.095701,3,"[77, 52, 1]"
3884,62312,25.110751,5,"[78, 4, 4, 69, 1]"
3885,62324,25.49477,3,"[77, 64, 2]"
3886,62344,43.796485,5,"[77, 10, 15, 78, 2]"
3887,62356,25.523462,3,"[77, 62, 4]"
3888,62368,29.918065,3,"[77, 22, 70]"
3889,62388,44.44478,5,"[76, 17, 8, 78, 3]"
3890,62408,44.161052,5,"[76, 10, 15, 78, 16]"
3891,62428,43.415252,5,"[77, 17, 8, 77, 3]"
3892,62448,42.667214,5,"[77, 10, 15, 76, 4]"
3893,62464,24.962323,4,"[77, 13, 64, 2]"
3894,62476,18.809118,3,"[76, 39, 15]"
3895,62488,20.311877,3,"[78, 14, 12]"
3896,62508,27.19175,5,"[78, 20, 8, 71, 5]"
3897,62524,30.011469,4,"[77, 19, 72, 1]"
3898,62536,19.972949,3,"[76, 32, 9]"
3899,62548,26.146229,3,"[76, 59, 8]"
3900,62564,25.582276,4,"[76, 17, 62, 1]"
3901,62576,19.270255,3,"[77, 23, 17]"
3902,62588,19.461938,3,"[77, 30, 10]"
3903,62600,25.523462,3,"[77, 62, 4]"
3904,62624,43.861794,6,"[76, 10, 15, 78, 4, 25]"
3905,62636,26.146229,3,"[76, 59, 8]"
3906,62648,19.392054,3,"[77, 26, 14]"
3907,62660,19.771441,3,"[76, 23, 18]"
3908,62672,25.959598,3,"[76, 62, 5]"
3909,62692,44.44478,5,"[76, 17, 8, 78, 3]"
3910,62712,43.12854,5,"[77, 17, 8, 77, 16]"
3911,62724,25.612344,3,"[77, 59, 7]"
3912,62748,43.861794,6,"[76, 10, 15, 78, 4, 25]"
3913,62756,25.678972,2,"[76, 54]"
