episode,timesteps,reward,num_actions,actions_plus_1
2970,50172,7.437736,2,"[40, 64]"
2971,50188,24.916819,4,"[34, 78, 55, 2]"
2972,50204,24.953222,4,"[37, 78, 74, 6]"
2973,50220,25.258179,4,"[35, 78, 54, 2]"
2974,50232,7.554936,3,"[35, 68, 1]"
2975,50256,30.113657,6,"[34, 78, 18, 4, 4, 70]"
2976,50272,19.853838,4,"[34, 78, 9, 22]"
2977,50288,24.856898,4,"[34, 78, 54, 3]"
2978,50304,20.174501,4,"[35, 78, 27, 3]"
2979,50316,7.689344,3,"[34, 68, 2]"
2980,50328,20.77736,3,"[35, 78, 4]"
2981,50344,24.916819,4,"[34, 78, 55, 2]"
2982,50356,20.421371,3,"[34, 78, 5]"
2983,50372,25.966709,4,"[35, 78, 60, 9]"
2984,50388,25.629498,4,"[34, 78, 61, 9]"
2985,50412,26.290854,6,"[21, 14, 1, 78, 66, 2]"
2986,50424,20.153943,3,"[34, 78, 18]"
2987,50440,24.871589,4,"[34, 78, 56, 1]"
2988,50456,24.916819,4,"[34, 78, 55, 2]"
2989,50480,30.113657,6,"[34, 78, 18, 4, 4, 70]"
2990,50488,8.360667,2,"[34, 70]"
2991,50504,24.916819,4,"[34, 78, 55, 2]"
2992,50520,19.186438,4,"[35, 78, 33, 10]"
2993,50536,26.109656,4,"[35, 78, 67, 2]"
2994,50552,20.15786,4,"[35, 78, 29, 1]"
2995,50572,19.222336,5,"[35, 78, 16, 15, 12]"
2996,50584,7.554936,3,"[35, 68, 1]"
2997,50600,18.981329,4,"[35, 78, 26, 17]"
2998,50616,24.916819,4,"[34, 78, 55, 2]"
2999,50628,20.77736,3,"[35, 78, 4]"
3000,50652,24.921383,6,"[35, 78, 19, 4, 56, 3]"
3001,50664,7.520523,3,"[35, 67, 2]"
3002,50692,28.854208,7,"[34, 1, 78, 18, 4, 70, 3]"
3003,50712,25.032805,5,"[34, 78, 15, 66, 2]"
3004,50728,20.188452,4,"[35, 78, 24, 6]"
3005,50744,18.850997,4,"[39, 78, 15, 11]"
3006,50760,18.797808,4,"[34, 78, 37, 7]"
3007,50776,25.401318,4,"[35, 78, 72, 10]"
3008,50796,29.413272,5,"[34, 78, 27, 68, 1]"
3009,50812,25.966709,4,"[35, 78, 60, 9]"
3010,50832,24.639382,5,"[34, 78, 18, 62, 3]"
3011,50852,25.328713,5,"[35, 78, 18, 62, 2]"
3012,50868,25.518128,4,"[34, 78, 18, 65]"
3013,50880,20.421371,3,"[34, 78, 5]"
3014,50892,20.153943,3,"[34, 78, 18]"
3015,50900,8.360667,2,"[34, 70]"
3016,50912,20.516403,3,"[35, 78, 17]"
3017,50940,28.475301,7,"[34, 78, 15, 4, 4, 70, 3]"
3018,50964,29.673024,6,"[7, 26, 78, 26, 70, 1]"
3019,50980,19.784156,4,"[34, 78, 30, 1]"
3020,50988,8.360667,2,"[34, 70]"
3021,51004,25.92998,4,"[35, 78, 62, 7]"
3022,51020,25.258179,4,"[35, 78, 54, 2]"
3023,51048,19.46229,7,"[27, 4, 4, 78, 17, 16, 10]"
3024,51064,18.670707,4,"[34, 78, 29, 15]"
3025,51080,26.04753,4,"[35, 78, 61, 8]"
3026,51088,8.360667,2,"[34, 70]"
3027,51108,18.906653,5,"[34, 78, 9, 24, 11]"
3028,51128,19.10377,5,"[35, 78, 12, 29, 2]"
3029,51148,24.92564,5,"[37, 78, 18, 61, 1]"
3030,51164,26.04753,4,"[35, 78, 61, 8]"
3031,51180,19.857304,4,"[34, 78, 12, 19]"
3032,51192,6.016681,3,"[37, 64, 3]"
3033,51212,18.669674,5,"[34, 78, 15, 10, 19]"
3034,51220,8.360667,2,"[34, 70]"
3035,51248,25.264582,7,"[7, 18, 4, 4, 78, 55, 3]"
3036,51260,20.153943,3,"[34, 78, 18]"
3037,51288,25.418279,7,"[7, 26, 1, 4, 78, 65, 1]"
3038,51316,17.334142,7,"[35, 78, 14, 10, 2, 1, 29]"
3039,51328,25.45089,3,"[34, 78, 70]"
3040,51340,20.153943,3,"[34, 78, 18]"
3041,51356,24.856898,4,"[34, 78, 54, 3]"
3042,51380,18.717507,6,"[34, 78, 3, 4, 18, 19]"
3043,51388,8.360667,2,"[34, 70]"
3044,51404,18.670707,4,"[34, 78, 29, 15]"
3045,51424,28.619844,5,"[35, 78, 28, 63, 4]"
3046,51436,20.421371,3,"[34, 78, 5]"
3047,51464,24.678513,7,"[37, 78, 18, 1, 4, 55, 2]"
3048,51480,19.042099,4,"[35, 78, 28, 15]"
3049,51496,24.856898,4,"[34, 78, 54, 3]"
3050,51516,17.627824,5,"[34, 4, 78, 33, 20]"
3051,51532,19.798254,4,"[34, 78, 29, 2]"
3052,51544,7.520523,3,"[35, 67, 2]"
3053,51564,20.652778,5,"[6, 26, 4, 78, 29]"
3054,51584,29.78728,5,"[35, 78, 26, 68, 1]"
3055,51600,19.798254,4,"[34, 78, 29, 2]"
3056,51620,25.286023,5,"[35, 78, 26, 55, 1]"
3057,51640,25.286023,5,"[35, 78, 26, 55, 1]"
3058,51652,20.77736,3,"[35, 78, 4]"
3059,51672,18.616694,5,"[34, 78, 11, 9, 24]"
3060,51688,25.977969,4,"[35, 78, 66, 3]"
3061,51708,25.94795,5,"[35, 78, 10, 4, 68]"
3062,51724,24.50884,4,"[35, 78, 72, 23]"
3063,51748,28.818065,6,"[35, 78, 18, 4, 70, 3]"
3064,51756,8.360667,2,"[34, 70]"
3065,51772,20.206053,4,"[35, 78, 16, 14]"
3066,51792,18.771136,5,"[34, 78, 18, 24, 2]"
3067,51816,19.020335,6,"[35, 78, 1, 2, 19, 21]"
3068,51828,19.989714,3,"[37, 78, 15]"
3069,51844,24.856898,4,"[34, 78, 54, 3]"
3070,51864,20.306646,5,"[26, 4, 4, 78, 18]"
3071,51880,25.258179,4,"[35, 78, 54, 2]"
3072,51892,20.77736,3,"[35, 78, 4]"
3073,51912,24.798875,5,"[35, 78, 18, 60, 4]"
3074,51936,8.092543,6,"[7, 18, 4, 4, 70, 1]"
3075,51952,18.797808,4,"[34, 78, 37, 7]"
3076,51980,29.532405,7,"[34, 78, 18, 3, 4, 70, 1]"
3077,51996,19.186438,4,"[35, 78, 33, 10]"
3078,52008,7.554936,3,"[35, 68, 1]"
3079,52028,25.484921,5,"[35, 78, 18, 63, 1]"
3080,52052,20.122788,6,"[7, 4, 26, 78, 24, 4]"
3081,52064,25.413392,3,"[35, 78, 56]"
3082,52080,25.310228,4,"[37, 78, 65, 2]"
3083,52096,25.258179,4,"[35, 78, 54, 2]"
3084,52104,8.360667,2,"[34, 70]"
3085,52124,18.898563,5,"[35, 78, 2, 3, 38]"
3086,52136,7.520523,3,"[35, 67, 2]"
3087,52148,7.520523,3,"[35, 67, 2]"
3088,52164,20.174501,4,"[35, 78, 27, 3]"
3089,52172,8.360667,2,"[34, 70]"
3090,52192,25.024175,5,"[35, 78, 18, 61, 3]"
3091,52208,25.662429,4,"[35, 78, 61, 21]"
3092,52224,25.258179,4,"[35, 78, 54, 2]"
3093,52236,20.516403,3,"[35, 78, 17]"
3094,52252,25.258179,4,"[35, 78, 54, 2]"
3095,52264,7.520523,3,"[35, 67, 2]"
3096,52296,20.169849,8,"[7, 18, 1, 4, 4, 78, 29, 2]"
3097,52312,16.703093,4,"[34, 78, 52, 5]"
3098,52340,16.913088,7,"[40, 78, 9, 10, 1, 20, 11]"
3099,52360,19.881484,5,"[34, 78, 4, 2, 25]"
3100,52376,18.461597,4,"[37, 78, 24, 17]"
3101,52384,8.360667,2,"[34, 70]"
3102,52400,25.92998,4,"[35, 78, 62, 7]"
3103,52420,25.208861,5,"[7, 26, 78, 55, 3]"
3104,52432,20.77736,3,"[35, 78, 4]"
3105,52448,20.217675,4,"[35, 78, 8, 22]"
3106,52464,25.977969,4,"[35, 78, 66, 3]"
3107,52488,24.380356,6,"[34, 4, 78, 15, 56, 8]"
3108,52508,23.340642,5,"[39, 78, 18, 56, 4]"
3109,52524,20.207636,4,"[35, 78, 12, 18]"
3110,52544,18.629859,5,"[34, 78, 12, 10, 22]"
3111,52568,19.078228,6,"[35, 78, 4, 4, 18, 17]"
3112,52588,25.328713,5,"[35, 78, 18, 62, 2]"
3113,52596,8.360667,2,"[34, 70]"
3114,52616,17.97771,5,"[40, 78, 2, 30, 6]"
3115,52632,20.207151,4,"[35, 78, 13, 17]"
3116,52656,28.818065,6,"[35, 78, 18, 4, 70, 3]"
3117,52672,19.84113,4,"[34, 78, 19, 12]"
3118,52684,20.77736,3,"[35, 78, 4]"
3119,52696,20.77736,3,"[35, 78, 4]"
3120,52712,25.810881,4,"[35, 78, 68, 1]"
3121,52728,26.04753,4,"[35, 78, 61, 8]"
3122,52748,28.838077,5,"[34, 78, 10, 23, 63]"
3123,52772,16.805057,6,"[7, 27, 4, 78, 52, 1]"
3124,52792,18.611895,5,"[34, 78, 3, 18, 23]"
3125,52808,24.690921,4,"[40, 78, 3, 74]"
3126,52820,20.516403,3,"[35, 78, 17]"
3127,52836,26.04753,4,"[35, 78, 61, 8]"
3128,52852,18.824136,4,"[39, 78, 1, 25]"
3129,52868,25.977969,4,"[35, 78, 66, 3]"
3130,52884,30.224643,4,"[35, 78, 28, 67]"
3131,52904,24.950351,5,"[35, 78, 28, 52, 2]"
3132,52920,26.04753,4,"[35, 78, 61, 8]"
3133,52928,8.360667,2,"[34, 70]"
3134,52940,20.516403,3,"[35, 78, 17]"
3135,52956,25.213327,4,"[35, 78, 55, 1]"
3136,52968,20.77736,3,"[35, 78, 4]"
3137,52980,20.516403,3,"[35, 78, 17]"
3138,52996,24.276886,4,"[40, 78, 61, 3]"
3139,53024,24.86055,7,"[35, 78, 4, 10, 4, 60, 4]"
3140,53036,20.77736,3,"[35, 78, 4]"
3141,53052,20.205643,4,"[35, 78, 17, 13]"
3142,53064,20.516403,3,"[35, 78, 17]"
3143,53088,18.815643,6,"[34, 4, 78, 10, 18, 12]"
3144,53108,25.920211,5,"[35, 78, 15, 4, 63]"
3145,53124,19.838549,4,"[34, 78, 20, 11]"
3146,53140,20.214881,4,"[35, 78, 6, 24]"
3147,53156,18.965475,4,"[35, 78, 22, 21]"
3148,53172,25.69562,4,"[35, 78, 26, 56]"
3149,53188,25.258179,4,"[35, 78, 54, 2]"
3150,53204,25.977969,4,"[35, 78, 66, 3]"
3151,53216,20.77736,3,"[35, 78, 4]"
3152,53232,20.15786,4,"[35, 78, 29, 1]"
3153,53244,7.554936,3,"[35, 68, 1]"
3154,53256,20.421371,3,"[34, 78, 5]"
3155,53264,8.182187,2,"[35, 69]"
3156,53276,19.159748,3,"[39, 78, 13]"
3157,53292,19.034946,4,"[35, 78, 39, 4]"
3158,53312,19.117951,5,"[35, 78, 1, 28, 14]"
3159,53324,20.77736,3,"[35, 78, 4]"
3160,53340,25.213327,4,"[35, 78, 55, 1]"
3161,53356,20.217675,4,"[35, 78, 8, 22]"
3162,53372,20.188452,4,"[35, 78, 24, 6]"
3163,53384,20.77736,3,"[35, 78, 4]"
3164,53400,20.206053,4,"[35, 78, 16, 14]"
3165,53416,25.258179,4,"[35, 78, 54, 2]"
3166,53432,25.977969,4,"[35, 78, 66, 3]"
3167,53444,20.77736,3,"[35, 78, 4]"
3168,53460,20.621786,4,"[7, 26, 78, 6]"
3169,53472,20.516403,3,"[35, 78, 17]"
3170,53488,25.966709,4,"[35, 78, 60, 9]"
3171,53500,19.159748,3,"[39, 78, 13]"
3172,53512,19.056096,3,"[39, 76, 15]"
3173,53532,18.973031,5,"[35, 78, 9, 9, 25]"
3174,53552,29.568315,5,"[34, 78, 24, 70, 2]"
3175,53580,30.344052,7,"[35, 78, 4, 10, 4, 10, 67]"
3176,53592,18.892926,3,"[40, 78, 25]"
3177,53608,30.223067,4,"[35, 78, 27, 68]"
3178,53632,29.980895,6,"[35, 78, 13, 10, 70, 2]"
3179,53648,24.76272,4,"[35, 78, 74, 21]"
3180,53664,24.416371,4,"[35, 76, 54, 4]"
3181,53676,7.520523,3,"[35, 67, 2]"
3182,53688,6.894178,3,"[39, 64, 1]"
3183,53704,20.334687,4,"[34, 4, 78, 1]"
3184,53712,8.360667,2,"[34, 70]"
3185,53724,20.516403,3,"[35, 78, 17]"
3186,53740,26.109656,4,"[35, 78, 67, 2]"
3187,53756,25.810881,4,"[35, 78, 68, 1]"
3188,53772,28.971985,4,"[40, 78, 22, 68]"
3189,53788,25.810881,4,"[35, 78, 68, 1]"
3190,53800,20.77736,3,"[35, 78, 4]"
3191,53820,19.112275,5,"[35, 78, 6, 21, 16]"
3192,53836,20.15786,4,"[35, 78, 29, 1]"
3193,53856,19.280593,5,"[35, 78, 11, 27, 5]"
3194,53868,20.77736,3,"[35, 78, 4]"
3195,53892,28.677578,6,"[35, 78, 18, 10, 63, 4]"
3196,53908,25.258179,4,"[35, 78, 54, 2]"
3197,53920,20.516403,3,"[35, 78, 17]"
3198,53932,20.228339,3,"[37, 78, 2]"
3199,53956,18.887902,6,"[34, 78, 3, 10, 18, 13]"
3200,53968,24.65107,3,"[37, 78, 54]"
3201,53984,25.671295,4,"[35, 78, 65, 4]"
3202,54004,17.89682,5,"[39, 78, 9, 19, 11]"
3203,54016,20.77736,3,"[35, 78, 4]"
3204,54028,7.554936,3,"[35, 68, 1]"
3205,54056,19.020548,7,"[35, 78, 3, 2, 4, 10, 24]"
3206,54068,20.516403,3,"[35, 78, 17]"
3207,54084,24.276886,4,"[40, 78, 61, 3]"
3208,54108,22.491811,6,"[28, 4, 78, 27, 54, 4]"
3209,54120,20.153943,3,"[34, 78, 18]"
3210,54140,18.98888,5,"[35, 78, 4, 16, 23]"
3211,54168,15.745569,7,"[34, 10, 40, 78, 1, 24, 8]"
3212,54196,25.125742,7,"[35, 78, 6, 4, 4, 65, 3]"
3213,54212,25.496322,4,"[35, 78, 28, 54]"
3214,54224,20.516403,3,"[35, 78, 17]"
3215,54240,25.258179,4,"[35, 78, 54, 2]"
3216,54252,20.421371,3,"[34, 78, 5]"
3217,54264,20.77736,3,"[35, 78, 4]"
3218,54276,20.77736,3,"[35, 78, 4]"
3219,54296,29.202316,5,"[35, 78, 10, 22, 63]"
3220,54316,25.484921,5,"[35, 78, 18, 63, 1]"
3221,54336,25.766841,5,"[35, 1, 78, 67, 1]"
3222,54352,19.137758,4,"[35, 78, 30, 13]"
3223,54368,25.49433,4,"[35, 78, 27, 55]"
3224,54380,20.77736,3,"[35, 78, 4]"
3225,54392,7.520523,3,"[35, 67, 2]"
3226,54408,20.813503,4,"[34, 1, 78, 4]"
3227,54424,25.69562,4,"[35, 78, 26, 56]"
3228,54436,-7.413229,3,"[35, 50, 19]"
3229,54456,19.69672,5,"[37, 78, 1, 9, 18]"
3230,54476,20.218859,5,"[35, 78, 1, 15, 14]"
3231,54488,5.790236,3,"[35, 64, 5]"
3232,54504,19.6782,4,"[37, 78, 3, 25]"
3233,54524,28.752624,5,"[35, 78, 26, 66, 3]"
3234,54536,20.421371,3,"[34, 78, 5]"
3235,54552,24.085474,4,"[37, 78, 74, 19]"
3236,54580,28.863904,7,"[35, 78, 3, 15, 4, 70, 3]"
3237,54608,19.363639,7,"[35, 78, 3, 10, 3, 21, 6]"
3238,54620,7.554936,3,"[35, 68, 1]"
3239,54636,25.810881,4,"[35, 78, 68, 1]"
3240,54652,25.258179,4,"[35, 78, 54, 2]"
3241,54660,8.022601,2,"[37, 67]"
3242,54676,20.552546,4,"[34, 1, 78, 17]"
3243,54692,20.917785,4,"[35, 1, 78, 3]"
3244,54704,7.554936,3,"[35, 68, 1]"
3245,54720,18.982678,4,"[35, 78, 24, 19]"
3246,54744,28.818065,6,"[35, 78, 18, 4, 70, 3]"
3247,54760,25.213327,4,"[35, 78, 55, 1]"
3248,54772,20.77736,3,"[35, 78, 4]"
3249,54796,30.471342,6,"[35, 78, 18, 3, 4, 70]"
3250,54820,28.818065,6,"[35, 78, 18, 4, 70, 3]"
3251,54840,24.901324,5,"[35, 78, 24, 55, 3]"
3252,54848,8.360667,2,"[34, 70]"
3253,54872,28.818065,6,"[35, 78, 18, 4, 70, 3]"
3254,54900,29.922451,7,"[35, 78, 3, 18, 3, 70, 1]"
3255,54916,24.856898,4,"[34, 78, 54, 3]"
3256,54928,7.520523,3,"[35, 67, 2]"
3257,54944,25.258179,4,"[35, 78, 54, 2]"
3258,54964,25.328713,5,"[35, 78, 18, 62, 2]"
3259,54976,20.77736,3,"[35, 78, 4]"
3260,54996,18.97797,5,"[35, 78, 10, 9, 24]"
3261,55012,20.15786,4,"[35, 78, 29, 1]"
3262,55032,24.897668,5,"[35, 78, 23, 56, 3]"
3263,55052,28.171047,5,"[35, 78, 18, 70, 7]"
3264,55068,20.218133,4,"[35, 78, 9, 21]"
3265,55092,24.953815,6,"[35, 78, 3, 21, 55, 3]"
3266,55104,20.516403,3,"[35, 78, 17]"
3267,55120,19.144786,4,"[35, 78, 37, 6]"
3268,55140,29.78728,5,"[35, 78, 26, 68, 1]"
3269,55160,24.731321,5,"[35, 1, 1, 78, 54]"
3270,55180,20.213539,5,"[35, 78, 1, 19, 10]"
3271,55196,20.192432,4,"[35, 78, 23, 7]"
3272,55208,20.516403,3,"[35, 78, 17]"
3273,55220,-6.865233,3,"[40, 40, 24]"
3274,55244,29.911964,6,"[35, 78, 10, 14, 70, 1]"
3275,55272,25.496562,7,"[35, 78, 3, 3, 4, 70, 2]"
3276,55288,25.258179,4,"[35, 78, 54, 2]"
3277,55304,19.853838,4,"[34, 78, 9, 22]"
3278,55344,25.470586,10,"[1, 1, 1, 1, 19, 15, 78, 15, 63, 1]"
3279,55364,3.223372,5,"[1, 78, 15, 12, 24]"
3280,55400,20.16255,9,"[1, 1, 1, 1, 24, 10, 78, 14, 13]"
3281,55412,10.241335,3,"[1, 78, 64]"
3282,55428,15.359633,4,"[78, 16, 78, 10]"
3283,55444,27.274475,4,"[78, 4, 78, 9]"
3284,55484,26.490199,10,"[1, 1, 66, 14, 4, 78, 3, 3, 19, 19]"
3285,55500,13.426224,4,"[78, 4, 70, 4]"
3286,55536,26.377787,9,"[1, 7, 14, 3, 10, 1, 78, 65, 3]"
3287,55552,2.334549,4,"[78, 5, 33, 1]"
3288,55564,4.015024,3,"[78, 3, 23]"
3289,55600,27.085949,9,"[78, 4, 4, 78, 3, 4, 3, 10, 24]"
3290,55632,30.370952,8,"[1, 1, 1, 27, 4, 78, 26, 70]"
3291,55660,3.352708,7,"[1, 78, 10, 1, 1, 6, 20]"
3292,55672,10.161577,3,"[78, 63, 2]"
3293,55688,0.585766,4,"[78, 38, 29, 11]"
3294,55716,27.397479,7,"[78, 3, 4, 78, 12, 24, 9]"
3295,55740,6.193828,6,"[1, 1, 7, 26, 64, 5]"
3296,55768,27.016923,7,"[78, 4, 4, 78, 18, 3, 23]"
3297,55780,3.702817,3,"[1, 78, 25]"
3298,55812,20.900385,8,"[1, 1, 1, 24, 4, 4, 78, 17]"
3299,55844,20.784899,8,"[1, 1, 1, 1, 26, 4, 78, 5]"
3300,55868,26.69918,6,"[1, 78, 4, 78, 9, 25]"
3301,55888,28.67726,5,"[78, 4, 3, 78, 6]"
3302,55904,28.824069,4,"[78, 10, 78, 3]"
3303,55916,3.135326,3,"[78, 15, 24]"
3304,55928,4.503017,3,"[78, 18, 8]"
3305,55944,26.961134,4,"[78, 4, 78, 22]"
3306,55968,28.698968,6,"[78, 4, 1, 4, 78, 17]"
3307,55988,26.492637,5,"[78, 4, 78, 34, 1]"
3308,56000,4.443647,3,"[78, 20, 6]"
3309,56028,28.069416,7,"[78, 3, 4, 78, 4, 27, 1]"
3310,56044,9.923676,4,"[1, 78, 63, 1]"
3311,56060,28.824069,4,"[78, 10, 78, 3]"
3312,56072,4.4793,3,"[78, 15, 11]"
3313,56092,12.724429,5,"[1, 78, 4, 68, 5]"
3314,56112,27.752934,5,"[1, 78, 10, 78, 2]"
3315,56132,9.598586,5,"[1, 78, 3, 55, 6]"
3316,56144,3.450724,3,"[78, 19, 20]"
3317,56176,25.841279,8,"[1, 1, 4, 24, 4, 78, 64, 6]"
3318,56208,20.18674,8,"[1, 1, 1, 10, 24, 78, 4, 24]"
3319,56228,28.205076,5,"[78, 10, 78, 24, 5]"
3320,56236,2.025272,2,"[78, 39]"
3321,56252,28.563206,4,"[78, 10, 78, 16]"
3322,56264,3.395587,3,"[78, 18, 21]"
3323,56280,8.693504,4,"[1, 1, 61, 67]"
3324,56320,20.129701,10,"[1, 1, 1, 26, 4, 4, 1, 78, 10, 17]"
3325,56340,25.748951,5,"[78, 4, 78, 37, 11]"
3326,56364,29.442305,6,"[68, 10, 10, 78, 23, 6]"
3327,56388,25.822165,6,"[21, 14, 78, 13, 68, 1]"
3328,56416,20.099541,7,"[1, 4, 24, 4, 78, 15, 17]"
3329,56436,25.478378,5,"[19, 16, 78, 55, 1]"
3330,56456,27.752934,5,"[1, 78, 10, 78, 2]"
3331,56476,16.152918,5,"[66, 15, 4, 70, 1]"
3332,56508,26.241458,8,"[3, 24, 4, 4, 1, 78, 61, 7]"
3333,56548,29.52662,10,"[1, 1, 27, 4, 78, 3, 16, 10, 67, 1]"
3334,56572,20.651969,6,"[4, 24, 1, 4, 78, 6]"
3335,56600,27.273423,7,"[78, 4, 4, 78, 13, 21, 10]"
3336,56620,13.548199,5,"[78, 4, 1, 70, 3]"
3337,56632,4.504014,3,"[78, 17, 9]"
3338,56644,3.091837,3,"[78, 29, 10]"
3339,56688,27.805345,11,"[26, 3, 1, 1, 1, 78, 3, 10, 14, 70, 1]"
3340,56700,5.285696,3,"[68, 14, 22]"
3341,56720,13.385047,5,"[78, 4, 4, 67, 3]"
3342,56740,27.676674,5,"[1, 69, 16, 78, 5]"
3343,56772,20.811568,8,"[4, 13, 14, 1, 4, 78, 15, 14]"
3344,56792,14.025777,5,"[78, 3, 10, 64, 1]"
3345,56816,3.41159,6,"[1, 78, 16, 8, 6, 21]"
3346,56840,27.90647,6,"[78, 4, 4, 78, 10, 21]"
3347,56864,25.965112,6,"[4, 26, 4, 78, 67, 3]"
3348,56896,26.023681,8,"[4, 1, 1, 24, 4, 78, 67, 3]"
3349,56920,23.399618,6,"[1, 4, 27, 78, 54, 5]"
3350,56928,10.054666,2,"[78, 52]"
3351,56956,17.372638,7,"[4, 24, 4, 78, 20, 19, 7]"
3352,56976,25.748281,5,"[78, 4, 78, 30, 18]"
3353,57000,25.96274,6,"[78, 4, 78, 6, 30, 12]"
3354,57024,25.760097,6,"[4, 24, 4, 4, 78, 55]"
3355,57056,20.73522,8,"[1, 4, 1, 19, 3, 10, 78, 1]"
3356,57080,29.778889,6,"[68, 10, 4, 4, 78, 5]"
3357,57096,3.267224,4,"[78, 4, 12, 23]"
3358,57116,8.464288,5,"[60, 60, 9, 10, 17]"
3359,57144,25.840309,7,"[4, 19, 4, 4, 4, 78, 56]"
3360,57172,18.302107,7,"[1, 1, 4, 26, 78, 10, 23]"
3361,57192,8.448622,5,"[1, 1, 24, 10, 68]"
3362,57216,20.676681,6,"[1, 4, 24, 4, 78, 6]"
3363,57232,3.416075,4,"[78, 11, 6, 22]"
3364,57256,17.964186,6,"[4, 26, 78, 9, 19, 20]"
3365,57284,23.967319,7,"[4, 24, 1, 3, 78, 68, 4]"
3366,57308,18.894876,6,"[6, 27, 1, 78, 20, 24]"
3367,57332,14.09693,6,"[1, 69, 10, 4, 70, 2]"
3368,57364,26.304524,8,"[1, 1, 16, 14, 4, 78, 61, 7]"
3369,57388,2.901002,6,"[71, 4, 15, 1, 6, 20]"
3370,57404,8.52319,4,"[1, 18, 16, 69]"
3371,57416,15.096438,3,"[78, 10, 68]"
3372,57444,28.338488,7,"[78, 4, 4, 1, 78, 27, 3]"
3373,57476,25.962351,8,"[1, 1, 4, 27, 1, 78, 63, 7]"
3374,57504,24.937203,7,"[4, 14, 16, 78, 24, 56, 3]"
3375,57516,3.702817,3,"[1, 78, 25]"
3376,57532,2.795189,4,"[4, 66, 19, 15]"
3377,57552,28.254494,5,"[78, 4, 4, 78, 18]"
3378,57572,9.712828,5,"[1, 1, 78, 61, 2]"
3379,57592,14.081135,5,"[1, 69, 14, 70, 2]"
3380,57620,20.541406,7,"[27, 4, 4, 1, 78, 10, 19]"
3381,57640,13.385047,5,"[78, 4, 4, 67, 3]"
3382,57668,29.82764,7,"[4, 26, 4, 78, 27, 67, 2]"
3383,57696,19.665655,7,"[4, 27, 4, 78, 13, 21, 9]"
3384,57728,3.416137,8,"[69, 13, 4, 1, 1, 1, 21, 7]"
3385,57752,28.666788,6,"[1, 78, 4, 4, 78, 4]"
3386,57776,26.407939,6,"[4, 16, 16, 78, 60, 8]"
3387,57808,25.893198,8,"[4, 19, 14, 78, 3, 4, 10, 63]"
3388,57828,28.254494,5,"[78, 4, 4, 78, 18]"
3389,57840,5.679596,3,"[68, 27, 9]"
3390,57868,27.62253,7,"[78, 4, 4, 1, 78, 33, 10]"
3391,57892,26.457486,6,"[4, 27, 4, 78, 67, 2]"
3392,57916,17.885942,6,"[1, 26, 4, 10, 78, 24]"
3393,57928,2.990887,3,"[78, 30, 9]"
3394,57948,8.028692,5,"[1, 4, 27, 70, 2]"
3395,57980,26.275776,8,"[4, 26, 4, 1, 1, 78, 63, 5]"
3396,57992,11.727839,3,"[68, 14, 61]"
3397,58028,25.783865,9,"[1, 1, 4, 14, 16, 78, 24, 55, 2]"
3398,58048,21.140127,5,"[5, 26, 4, 78, 4]"
3399,58064,8.011562,4,"[6, 26, 70, 2]"
3400,58088,28.231721,6,"[68, 14, 4, 78, 20, 24]"
3401,58120,19.566266,8,"[4, 27, 4, 1, 78, 4, 36, 2]"
3402,58152,20.146007,8,"[1, 1, 1, 27, 4, 78, 22, 9]"
3403,58172,29.767616,5,"[68, 14, 4, 78, 5]"
3404,58192,21.154413,5,"[21, 14, 1, 78, 3]"
3405,58208,28.824069,4,"[78, 10, 78, 3]"
3406,58224,14.657388,4,"[68, 14, 70, 4]"
3407,58244,28.67399,5,"[78, 3, 4, 78, 6]"
3408,58272,20.445182,7,"[4, 24, 4, 1, 4, 78, 15]"
3409,58300,3.440426,7,"[69, 2, 16, 1, 1, 6, 22]"
3410,58324,27.214155,6,"[78, 3, 4, 78, 37, 8]"
3411,58340,25.480376,4,"[4, 71, 16, 78]"
3412,58364,27.28945,6,"[68, 16, 78, 1, 7, 25]"
3413,58388,8.091717,6,"[1, 4, 24, 4, 70, 1]"
3414,58404,7.96463,4,"[19, 14, 70, 1]"
3415,58428,25.074507,6,"[19, 14, 78, 27, 56, 1]"
3416,58468,19.416244,10,"[4, 19, 3, 1, 4, 4, 78, 3, 16, 24]"
3417,58488,8.106722,5,"[4, 19, 10, 70, 1]"
3418,58508,21.125191,5,"[4, 27, 4, 78, 4]"
3419,58528,20.71485,5,"[3, 27, 4, 78, 5]"
3420,58552,26.565174,6,"[4, 26, 4, 78, 60, 10]"
3421,58580,21.022701,7,"[4, 26, 4, 1, 1, 78, 16]"
3422,58596,27.223147,4,"[76, 14, 78, 14]"
3423,58620,28.3925,6,"[1, 78, 4, 4, 78, 17]"
3424,58636,26.896519,4,"[74, 16, 76, 16]"
3425,58656,25.008063,5,"[24, 16, 78, 10, 67]"
3426,58684,25.263757,7,"[1, 4, 24, 4, 78, 55, 3]"
3427,58704,20.72385,5,"[1, 19, 14, 78, 5]"
3428,58736,25.605242,8,"[1, 4, 26, 4, 1, 78, 56, 12]"
3429,58764,18.720739,7,"[1, 1, 27, 4, 78, 23, 22]"
3430,58796,21.244855,8,"[1, 4, 3, 19, 4, 4, 78, 4]"
3431,58828,20.239452,8,"[5, 3, 24, 1, 1, 78, 6, 25]"
3432,58852,20.163352,6,"[4, 26, 4, 78, 20, 11]"
3433,58876,19.285876,6,"[4, 19, 16, 76, 19, 9]"
